"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","1020","test_back_to_cart_from_checkout_info_page[firefox]","tests","2026-06-24","passed","2026-06-24","TestCheckoutInfoPage","test_checkout_info_page","",""
"","861","test_navigation_to_checkout_overview_page[chromium]","tests","2026-06-24","passed","2026-06-24","TestCheckoutOverviewPage","test_checkout_overview_page","",""
"","2038","test_navigation_to_products_page[firefox]","tests","2026-06-24","passed","2026-06-24","TestProductsPage","test_products_page","",""
"","768","test_navigation_to_cart_page[firefox]","tests","2026-06-24","passed","2026-06-24","TestCartPage","test_cart_page","",""
"","1428","test_back_to_products_from_checkout_overview_page[chromium]","tests","2026-06-24","passed","2026-06-24","TestCheckoutOverviewPage","test_checkout_overview_page","",""
"","1173","test_navigation_back_to_products_page[chromium]","tests","2026-06-24","passed","2026-06-24","TestItemPage","test_item_page","",""
"","1343","test_remove_random_products_from_cart[chromium]","tests","2026-06-24","passed","2026-06-24","TestCartPage","test_cart_page","",""
"","634","test_invalid_fill_checkout_info_form[Empty first name-chromium]","tests","2026-06-24","passed","2026-06-24","TestCheckoutInfoPage","test_checkout_info_page","",""
"","903","test_add_item_to_cart[chromium]","tests","2026-06-24","passed","2026-06-24","TestItemPage","test_item_page","",""
"","1581","test_add_all_product_to_cart[chromium]","tests","2026-06-24","passed","2026-06-24","TestProductsPage","test_products_page","",""
"","900","Sort products by: NAME_ZA","tests","2026-06-24","passed","2026-06-24","TestProductsPage","test_products_page","",""
"","606","Login validation: empty_username_valid_password","tests","2026-06-24","passed","2026-06-24","TestAuthorization","test_login_page","",""
"","752","Sort products by: NAME_AZ","tests","2026-06-24","passed","2026-06-24","TestProductsPage","test_products_page","",""
"","575","Login validation: unregistered_user","tests","2026-06-24","passed","2026-06-24","TestAuthorization","test_login_page","",""
"","501","test_navigation_to_checkout_info_page[chromium]","tests","2026-06-24","passed","2026-06-24","TestCheckoutInfoPage","test_checkout_info_page","",""
"","1488","test_remove_item_after_adding_to_cart[firefox]","tests","2026-06-24","passed","2026-06-24","TestItemPage","test_item_page","",""
"","2179","Login with valid username and password","tests","2026-06-24","passed","2026-06-24","TestAuthorization","test_login_page","",""
"","976","test_navigation_to_item_page[firefox]","tests","2026-06-24","passed","2026-06-24","TestItemPage","test_item_page","",""
"","829","test_invalid_fill_checkout_info_form[Empty last name-firefox]","tests","2026-06-24","passed","2026-06-24","TestCheckoutInfoPage","test_checkout_info_page","",""
"","1178","test_successful_fill_checkout_info_form[firefox]","tests","2026-06-24","passed","2026-06-24","TestCheckoutInfoPage","test_checkout_info_page","",""
"","1805","test_remove_all_products_from_cart[chromium]","tests","2026-06-24","passed","2026-06-24","TestCartPage","test_cart_page","",""
"","2492","test_remove_random_products_from_cart[firefox]","tests","2026-06-24","passed","2026-06-24","TestCartPage","test_cart_page","",""
"","1203","Login validation: valid_username_empty_password","tests","2026-06-24","passed","2026-06-24","TestAuthorization","test_login_page","",""
"","580","Login validation: unregistered_username_registered_password","tests","2026-06-24","passed","2026-06-24","TestAuthorization","test_login_page","",""
"","1164","Login validation: empty_username_empty_password","tests","2026-06-24","passed","2026-06-24","TestAuthorization","test_login_page","",""
"","923","test_successful_fill_checkout_info_form[chromium]","tests","2026-06-24","passed","2026-06-24","TestCheckoutInfoPage","test_checkout_info_page","",""
"","2394","test_e2e[chromium]","tests","2026-06-24","passed","2026-06-24","TestE2E","test_e2e","",""
"","1834","test_back_to_products_from_checkout_overview_page[firefox]","tests","2026-06-24","passed","2026-06-24","TestCheckoutOverviewPage","test_checkout_overview_page","",""
"","1024","test_invalid_fill_checkout_info_form[Empty first name-firefox]","tests","2026-06-24","passed","2026-06-24","TestCheckoutInfoPage","test_checkout_info_page","",""
"","617","Login validation: valid_username_empty_password","tests","2026-06-24","passed","2026-06-24","TestAuthorization","test_login_page","",""
"","485","Login validation: empty_username_empty_password","tests","2026-06-24","passed","2026-06-24","TestAuthorization","test_login_page","",""
"","1083","test_navigation_back_to_products_page_from_cart_page[chromium]","tests","2026-06-24","passed","2026-06-24","TestCartPage","test_cart_page","",""
"","513","Sort products by: NAME_ZA","tests","2026-06-24","passed","2026-06-24","TestProductsPage","test_products_page","",""
"","1845","test_back_to_products_from_checkout_complete_page[firefox]","tests","2026-06-24","passed","2026-06-24","TestCheckoutCompletePage","test_checkout_complete_page","",""
"","2065","test_add_all_product_to_cart[firefox]","tests","2026-06-24","passed","2026-06-24","TestProductsPage","test_products_page","",""
"","1319","test_add_random_products_to_cart[chromium]","tests","2026-06-24","passed","2026-06-24","TestProductsPage","test_products_page","",""
"","523","Login validation: registered_username_unregistered_password","tests","2026-06-24","passed","2026-06-24","TestAuthorization","test_login_page","",""
"","1296","Login validation: registered_username_unregistered_password","tests","2026-06-24","passed","2026-06-24","TestAuthorization","test_login_page","",""
"","1196","test_add_random_products_to_cart[firefox]","tests","2026-06-24","passed","2026-06-24","TestProductsPage","test_products_page","",""
"","868","test_remove_item_after_adding_to_cart[chromium]","tests","2026-06-24","passed","2026-06-24","TestItemPage","test_item_page","",""
"","1186","Login validation: unregistered_user","tests","2026-06-24","passed","2026-06-24","TestAuthorization","test_login_page","",""
"","600","test_navigation_to_cart_page[chromium]","tests","2026-06-24","passed","2026-06-24","TestCartPage","test_cart_page","",""
"","457","Sort products by: PRICE_LOW_HIGH","tests","2026-06-24","passed","2026-06-24","TestProductsPage","test_products_page","",""
"","483","test_navigation_to_checkout_complete_page[chromium]","tests","2026-06-24","passed","2026-06-24","TestCheckoutCompletePage","test_checkout_complete_page","",""
"","875","test_invalid_fill_checkout_info_form[Empty postal code-firefox]","tests","2026-06-24","passed","2026-06-24","TestCheckoutInfoPage","test_checkout_info_page","",""
